"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DDX3X",13023.5454252109,1.18207727550363,0.381919715047033,3.09509362552299,0.0019675077979742,0.0388419608173533
"DDX5",28927.6785008044,1.19208011451089,0.345478765111801,3.45051631212447,0.000559515353572016,0.0161795805169638
"DEFA1",1828.68853058955,2.3811115594503,0.430535553535603,5.53058055228275,3.19172688628632e-08,7.49021878581728e-06
"DEFA1B",691.109196079777,2.31707812193235,0.428688426957963,5.40504006225379,6.47939091082561e-08,1.36657735893894e-05
"DEFA3",2927.78034744489,2.48057975363875,0.42114088088818,5.8901423875242,3.85863008225818e-09,1.14808025768903e-06
"DEFA4",233.157392093632,2.47197443349886,0.478891286121157,5.16186972939295,2.44495417980139e-07,4.24352359831778e-05
"DENND1B",370.958295182711,-1.35467595953308,0.429451255867632,-3.1544347374097,0.00160809340446543,0.0339165219053202
"DENND5B-AS1",22.8059457040547,4.42815115724065,1.35133503404058,3.27687142395783,0.00104964156022263,0.0252667731069828
"DESI2",273.195021774917,-1.42765684908127,0.411537549804136,-3.46908040289575,0.000522243135783218,0.0155663955785688
"DHX36",836.089408112986,-1.59796506710295,0.395517056040883,-4.04019255983179,5.34073335806977e-05,0.00303710918812828
"DHX58",441.974772907859,3.12698506194611,0.813505321378027,3.84384094335019,0.00012112352579138,0.00532496091487066
"DIAPH1-AS1",47.1224065756703,-5.48131708603304,0.939143756354332,-5.83650484704386,5.33072123889075e-09,1.53138753935168e-06
"DKK3",136.802643307118,3.37607768049083,0.590957857268969,5.71289075686871,1.11072987151887e-08,2.8917157998824e-06
"DMTN",248.606847267658,1.96341870771537,0.446281539429223,4.39950689026149,1.0849713270455e-05,0.000890531637991727
"DNAAF1",576.37577575105,4.31697123951781,0.767924408625831,5.62160961551261,1.89186396548013e-08,4.63562314600441e-06
"DNAJB1",11639.9709991134,1.11185872880717,0.350207218304938,3.17485954226972,0.0014990904545635,0.0322850520945623
"DNAJB9",3735.72355798766,1.59754624712666,0.4404527866699,3.62705446639381,0.000286672839885062,0.0101845263500318
"DNASE1",93.4408690951273,-2.08822647095504,0.509799016400557,-4.0961759512582,4.20030738242944e-05,0.00255421611700873
"DOCK4",479.041957583983,2.87653015236737,0.647746195852147,4.44082909446211,8.96129455113766e-06,0.000785858367426609
"DOCK5",532.486630233109,-1.44301403990056,0.410983632949497,-3.51112288716832,0.000446218073056217,0.0137575154759639
"DPYD-AS2",17.1955787253443,-5.99760519427108,1.66706266585693,-3.59770830281782,0.000321033366663053,0.0110212466042981
"DPYSL3",88.9973600109642,2.80653448082748,0.58782048390471,4.77447546942315,1.80176242611625e-06,0.000214435468171064
"DST",149.45476610478,-2.14847817367394,0.478913076176503,-4.48615475448434,7.25200764367563e-06,0.000649639523435072
"DUSP10",1821.69254367654,1.70162899059189,0.344356588045928,4.94147360515994,7.75343142200354e-07,0.000107656395294519
"DUSP2",1705.002019123,1.11205638626649,0.355142521658761,3.13129608099988,0.00174036602803865,0.0356240525297052
"DUSP4",3667.13605355162,1.13828045061232,0.353108470476304,3.2235999580438,0.0012659010880539,0.0288542324612231
"EBLN2",94.7615750192361,-2.28371142752342,0.541778296859075,-4.21521393670269,2.49541519410058e-05,0.00174700033462622
"EDN1",190.329849818563,1.70064037697792,0.500740032879674,3.39625407459,0.000683149149635311,0.0181757267669502
"EEA1",911.032280939397,-1.17275188487889,0.384366417585505,-3.05112994065877,0.00227981887238608,0.0429709751716028
"EFCAB13",109.05574098859,-2.49648869828577,0.527830679832473,-4.72971502732301,2.24835208628652e-06,0.000259906588462144
"EGR1",2747.11690001674,1.44380798866316,0.395568524730116,3.64995670383082,0.000262284514689587,0.0095210993110194
"EGR2",5994.66325530623,1.69916697063046,0.466154637792651,3.64507146958014,0.000267317502937307,0.00968270485639438
"EHD4",2299.471835661,1.62950666248738,0.436903788852632,3.72966933238708,0.000191731220584155,0.00749912112059433
"EHF",63.6678444616678,4.13265075479253,1.16005275221992,3.56246795405133,0.000367384765878452,0.01204993104147
"EIF1",27064.9084966367,1.09925041207963,0.336767308446877,3.26412446965001,0.00109802915744173,0.0258774566072053
"EIF4EBP1",824.466870438594,1.18647867887632,0.396151121165397,2.99501532492432,0.00274431053396954,0.0487480832803842
"EIF4G2",38675.2214472299,1.29056476399052,0.375626094878747,3.43576972309956,0.000590872969353994,0.0166658567311199
"EIF4G3",194.832562980378,-1.57657785122645,0.460897968451466,-3.42066565518495,0.000624680783947849,0.0172610799703799
"ELANE",123.743643764649,1.68820944942759,0.518964180836121,3.25303655197872,0.00114178808895956,0.0265060987721371
"ELOVL4",46.9420460896293,2.43562581429134,0.713566764200409,3.41331174108228,0.000641784825834337,0.0175015037120323
"ENG",1886.25337761908,1.8335218216035,0.494776120555503,3.70576053578524,0.000210757355623285,0.00798099786226176
"ENOX1",52.557752504166,4.79834399759362,1.1928533374236,4.02257666307695,5.75649082862942e-05,0.00318653322879148
"ENPP3",36.6989506614516,3.3363239063612,0.798527597967917,4.17809467681698,2.93961293965138e-05,0.00199917676736617
"EPSTI1",1290.08974190538,2.99476341480046,0.692849701026591,4.32238537501443,1.54351278232415e-05,0.0011801683290542
"EREG",14444.542012673,3.25400050751413,0.556425899176318,5.84803926691956,4.9740115171409e-09,1.45398210348424e-06
"ESRRA",47.6928942849449,-2.04202243762518,0.62685514993783,-3.2575666608589,0.00112371861789541,0.0262969095665355
"ETV3L",127.960960940021,1.80096643017904,0.475798543412476,3.78514490032342,0.000153619044055211,0.00639900128011981
